Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
drk_VanillaSky,Drugs/Dissociatives/GHB,Exclusive 100 Grams GHB Powder,100 Grams GHB Powder available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.638635 BTC,USA Canada,USA  Canada,5.00/5,
drk_VanillaSky,Drugs/Dissociatives/GHB,Ultra Clean custom for b,custom for b available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,10.215601 BTC,USA,Worldwide,5.00/5,
drk_VanillaSky,Drugs/Dissociatives/GHB,High Quality 100 Grams NaGHB / KGHB,"Premium 100 Grams NaGHB / KGHB sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.828989 BTC,USA Canada,USA  Canada,5.00/5,
drk_VanillaSky,Drugs/Steroids,Ultra Clean 9 x 10ml Testosterone Propionate + Bonus!,High purity 9 x 10ml Testosterone Propionate + Bonus! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.402662 BTC,USA,Worldwide,4.83/5,
drk_VanillaSky,Drugs/Steroids,High Quality 225 x Blue Heart Dianabol Dbol,"Welcome to our official ShadowBay shop! 225 x Blue Heart Dianabol Dbol ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.771488 BTC,USA,Worldwide,4.99/5,
Opi_atEd,Drugs/Opioids/Fentanyl,Fentanyl Citrate 10MG (BUY 3 get 1 FREE),Fentanyl Citrate 10MG (BUY 3 get 1 FREE) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.029093 BTC,USA,USA,4.96/5,
Opi_atEd,Drugs/Opioids/Other,High Quality Methadone HCL R isomer PURE 10mg [Purity Tested],Methadone HCL R isomer PURE 10mg available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.020805 BTC,USA,USA,4.84/5,
Opi_atEd,Drugs/Opioids/Fentanyl,Make ALL or Part of your Fent order into Nasal Solution,High purity Make ALL or Part of your Fent order into Nasal Solution at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.064314 BTC,USA,Worldwide,5.00/5,
Opi_atEd,Drugs/Opioids/Fentanyl,150mg/100mL Fentanyl Citrate Nasal Spray!! (FREE shipping!),150mg/100mL Fentanyl Citrate Nasal Spray!! (FREE shipping!) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.495428 BTC,USA,USA,4.91/5,
Opi_atEd,Drugs/Opioids,10 needles / syringes,"Premium 10 needles / syringes sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.020054 BTC,USA,Worldwide,4.90/5,
Opi_atEd,Drug paraphernalia/Injecting equipment/Needles,Learn how to get 100 needles for about $20,"Welcome to our official ShadowBay shop! Learn how to get 100 needles for about $20 ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.016283 BTC,USA,Worldwide,4.99/5,
Opi_atEd,Drugs/Opioids,Alpha-methylfentanyl 25mg,We are back on ShadowBay offering our verified Alpha-methylfentanyl 25mg. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.064041 BTC,USA,Worldwide,5.00/5,
Opi_atEd,Drugs/Opioids/Fentanyl,CUSTOM:60MG (for STJ ONLY) [Fast Shipping],We are back on ShadowBay offering our verified CUSTOM:60MG (for STJ ONLY). Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.000178 BTC,USA,Worldwide,4.87/5,
Opi_atEd,Drugs/Opioids/Fentanyl,Direct Source FREE 15mg Fentanyl Citrate,"Premium FREE 15mg Fentanyl Citrate sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.000227 BTC,USA,Worldwide,4.57/5,
Opi_atEd,Drugs/Opioids/Fentanyl,1 Gram Fentanyl HCL w/ FREE upgrage to Express shipping avail!,We are back on ShadowBay offering our verified 1 Gram Fentanyl HCL w/ FREE upgrage to Express shipping avail!. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,1.922697 BTC,USA,USA,5.00/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,100mg 2C-T-7 [24/7 Auto Dispatch],We are back on ShadowBay offering our verified 100mg 2C-T-7. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.055374 BTC,UK,Worldwide,5.00/5,
ShpongleStarship-14,Drugs/Ecstasy/Pills,100% Pure 5x White Domino Pills 200mg [Purity Tested],5x White Domino Pills 200mg available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.172125 BTC,UK,Worldwide,4.90/5,
ShpongleStarship-14,Drugs/Psychedelics/Other,4-HO-MiPT - 250mg,4-HO-MiPT - 250mg available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.200863 BTC,UK,United Kingdom,5.00/5,
ShpongleStarship-14,Drugs/Psychedelics/Others,4-HO-MiPT -5g,We are back on ShadowBay offering our verified 4-HO-MiPT -5g. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,1.307396 BTC,World,Worldwide,4.88/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,High Quality 25g 2C-T-7,"Premium 25g 2C-T-7 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",2.672393 BTC,World,Worldwide,4.96/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,Verified 250mg 2C-T-7,250mg 2C-T-7 available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.151694 BTC,UK,Worldwide,4.89/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,Verified 1g 2C-T-7,We are back on ShadowBay offering our verified 1g 2C-T-7. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.654301 BTC,UK,UK,4.98/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,250mg 2C-T-2,250mg 2C-T-2 available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.169308 BTC,UK,Worldwide,4.83/5,
ShpongleStarship-14,Drugs/Ecstasy/Pills,3x White Domino Pills 200mg,3x White Domino Pills 200mg available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.109949 BTC,UK,Worldwide,4.56/5,
ShpongleStarship-14,Drugs/Psychedelics/Other,10g N N-DPT [Fast Shipping],"Welcome to our official ShadowBay shop! 10g N N-DPT ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",1.306171 BTC,USA,Worldwide,4.97/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,100% Pure 500mg 2C-T-4,We are back on ShadowBay offering our verified 500mg 2C-T-4. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.308663 BTC,UK,UK,4.95/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,100% Pure 10g 2C-T-7,"Premium 10g 2C-T-7 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.423560 BTC,World,Worldwide,5.00/5,
ShpongleStarship-14,Services/Travel,High Quality 2c-i 500mg custom [Worldwide Stealth],2c-i 500mg custom available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.282638 BTC,UK,United Kingdom,4.91/5,
ShpongleStarship-14,Drugs/Psychedelics/LSD,High Quality 2x LSD tab Fat Freddy (180ug) [24/7 Auto Dispatch],2x LSD tab Fat Freddy (180ug) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.075038 BTC,UK,Worldwide,4.69/5,
ShpongleStarship-14,Drugs/Psychedelics/Mushrooms,NON-FE Tryptamine Sample Pack (includes EXTRA tryptamine),We are back on ShadowBay offering our verified NON-FE Tryptamine Sample Pack (includes EXTRA tryptamine). Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.483332 BTC,UK,UK,4.82/5,
ShpongleStarship-14,Drugs/Psychedelics/5-MeO,5-MEO-MiPT - 1g [Escrow Ready],We are back on ShadowBay offering our verified 5-MEO-MiPT - 1g. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.498444 BTC,UK,UK,4.87/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,2c-i 100mg,"Welcome to our official ShadowBay shop! 2c-i 100mg ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across United Kingdom.",0.059962 BTC,UK,United Kingdom,4.98/5,
ShpongleStarship-14,Drugs/Dissociatives/Ketamine,Exclusive 100g Ketamine (racemic) - best price,100g Ketamine (racemic) - best price available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,6.790779 BTC,China,Worldwide,4.79/5,
ShpongleStarship-14,Drugs/Psychedelics/5-MeO,5-MEO-MiPT - 250mg [24/7 Auto Dispatch],High purity 5-MEO-MiPT - 250mg at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.201991 BTC,UK,UK,5.00/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,1g 2C-T-4,"Premium 1g 2C-T-4 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.523471 BTC,UK,UK,4.78/5,
ShpongleStarship-14,Drugs/Psychedelics/Other,4-HO-MiPT -1g,"Premium 4-HO-MiPT -1g sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.496357 BTC,UK,United Kingdom,4.94/5,
ShpongleStarship-14,Drugs/Psychedelics/Others,4-HO-MET -10g,"Premium 4-HO-MET -10g sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",2.114312 BTC,USA,Worldwide,4.86/5,
ShpongleStarship-14,Drugs/Psychedelics/2C,2c-i 1g,2c-i 1g available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.450710 BTC,UK,United Kingdom,5.00/5,
UKDirect-UK,Drugs/Cannabis/Weed,Direct Source UKDirect-UK Specialty Product [Purity Tested],We are back on ShadowBay offering our verified UKDirect-UK Specialty Product. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.422756 BTC,USA,Worldwide,5.00/5,
goldentemplecartel_ES,Drugs/Cannabis/Hash,Verified 112 GRAMS MIND MELT,"Premium 112 GRAMS MIND MELT sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.789657 BTC,USA,USA,4.78/5,
goldentemplecartel_ES,Drugs/Cannabis/Hash,56 GRAMS MIND MELT [Fast Shipping],We are back on ShadowBay offering our verified 56 GRAMS MIND MELT. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.891177 BTC,USA,USA,4.83/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,112 GRAMSALE,"Welcome to our official ShadowBay shop! 112 GRAMSALE ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.796205 BTC,USA,USA,4.83/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,Custom 112 GRAMS QP BIGFOOT,"Premium 112 GRAMS QP BIGFOOT sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.784892 BTC,USA,USA,5.00/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,Exclusive 56 GRAMSaLEe! [Tracked],High purity 56 GRAMSaLEe! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.606268 BTC,USA,USA,5.00/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,Direct Source 40-GRAMZ-SUPRASHAKE [Worldwide Stealth],We are back on ShadowBay offering our verified 40-GRAMZ-SUPRASHAKE. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.324014 BTC,USA,USA,4.89/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,112 GRAMS QP JIMI HENDRIX [Worldwide Stealth],High purity 112 GRAMS QP JIMI HENDRIX at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,13.816793 BTC,USA,USA,4.82/5,
goldentemplecartel_ES,Drugs/Cannabis/Hash,28 GRAMZ MIND MELT [Worldwide Stealth],28 GRAMZ MIND MELT available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.704738 BTC,USA,USA,4.91/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,Premium 112 GRAMS BIGFOOT [Fast Shipping],High purity 112 GRAMS BIGFOOT at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.272010 BTC,USA,USA,5.00/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,100% Pure 112 GRAMS VOLTRON,"Premium 112 GRAMS VOLTRON sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.656016 BTC,USA,USA,4.95/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,140-GRAMS-5-OUNCESHAKE [24/7 Auto Dispatch],140-GRAMS-5-OUNCESHAKE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.962139 BTC,USA,USA,4.85/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,Custom 112 GRAMSALEee! [Tracked],"Premium 112 GRAMSALEee! sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.400851 BTC,USA,USA,5.00/5,
goldentemplecartel_ES,Drugs/Cannabis/Weed,112 GRAMS QP WIZARD OF OZ,We are back on ShadowBay offering our verified 112 GRAMS QP WIZARD OF OZ. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.973460 BTC,USA,usa,5.00/5,
vendor_SellMyExcess,Drugs/Ecstasy/MDMA,Custom 3.5 Premium Imported MDMA - AUSTRALIA - HUGE CRYSTALS,High purity 3.5 Premium Imported MDMA - AUSTRALIA - HUGE CRYSTALS at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.248641 BTC,Australia,Australia,5.00/5,
vendor_SellMyExcess,Drugs/Ecstasy/MDMA,.5g Premium Imported MDMA - Australia - [24/7 Auto Dispatch],.5g Premium Imported MDMA - Australia - available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.205079 BTC,Australia,Australia,4.81/5,
vendor_SellMyExcess,Drugs/Stimulants/Meth,.5g Imported Meth - THE BEES KNEES [Original Batch],"Welcome to our official ShadowBay shop! .5g Imported Meth - THE BEES KNEES ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.473534 BTC,Australia,Australia,4.84/5,
vendor_SellMyExcess,Drugs/Stimulants/Cocaine,3.5 HIGH QUALITY Cocaine,"Welcome to our official ShadowBay shop! 3.5 HIGH QUALITY Cocaine ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.833734 BTC,USA,Worldwide,4.79/5,
vendor_SellMyExcess,Drugs/Stimulants/Meth,1g imported crystal meth [24/7 Auto Dispatch],"Welcome to our official ShadowBay shop! 1g imported crystal meth ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.694105 BTC,Australia,Worldwide,5.00/5,
vendor_SellMyExcess,Drugs/Ecstasy/MDMA,Exclusive 1g Premium Imported MDMA - Australia - HUGE CRYSTALS [Original Batch],"Welcome to our official ShadowBay shop! 1g Premium Imported MDMA - Australia - HUGE CRYSTALS ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.463077 BTC,Australia,Australia,4.97/5,
vendor_SellMyExcess,Drugs/Ecstasy/MDMA,Custom 1g Premium Imported MDMA - Australia,"Premium 1g Premium Imported MDMA - Australia sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.475495 BTC,Australia,Australia,5.00/5,
vendor_SellMyExcess,Drugs/Stimulants/Cocaine,1g Imported Coke - Australia [Original Batch],"Welcome to our official ShadowBay shop! 1g Imported Coke - Australia ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.542358 BTC,Australia,Worldwide,4.96/5,
vendor_SellMyExcess,Drugs/Stimulants/Meth,Direct Source 1g Imported Meth - THE BEES KNEES,1g Imported Meth - THE BEES KNEES available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.923207 BTC,Australia,Worldwide,5.00/5,
vendor_SellMyExcess,Drugs/Ecstasy/MDMA,3.5 Premium Imported MDMA - AUSTRALIA,"Premium 3.5 Premium Imported MDMA - AUSTRALIA sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.349787 BTC,Australia,Australia,4.75/5,
StasiSupplies_99,Drugs/Cannabis/Weed,StasiSupplies_99 Specialty Product [Tracked],High purity StasiSupplies_99 Specialty Product at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.045186 BTC,USA,Worldwide,4.84/5,
Trinitario,Drugs/Cannabis/Weed,1 Gram (Sample) of Indoor Grown Goodness [Fast Shipping],We are back on ShadowBay offering our verified 1 Gram (Sample) of Indoor Grown Goodness. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.068101 BTC,USA,Worldwide,4.96/5,
Trinitario,Drugs/Prescription,30 MG Oxycodone (Roxy) (10 Pack),"Premium 30 MG Oxycodone (Roxy) (10 Pack) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.539900 BTC,USA,Worldwide,4.91/5,
Trinitario,Drugs/Cannabis/Weed,HP of Indoor Grown Goodness,"Premium HP of Indoor Grown Goodness sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",4.081905 BTC,USA,WORLDWIDE,4.92/5,
Trinitario,Drugs/Prescription,500 MG Divalproex (Valproic Acid) (60 Pack) [Fast Shipping],We are back on ShadowBay offering our verified 500 MG Divalproex  (Valproic Acid) (60 Pack). Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.266992 BTC,USA,Worldwide,4.75/5,
Trinitario,Drugs/Cannabis/Weed,1 lb of Indoor Grown Goodness,We are back on ShadowBay offering our verified 1 lb of Indoor Grown Goodness. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,7.457813 BTC,USA,Worldwide,4.61/5,
Trinitario,Drugs/Cannabis/Weed,1 oz. (28 grams) of Indoor grown goodness [Escrow Ready],We are back on ShadowBay offering our verified 1 oz. (28 grams) of Indoor grown goodness. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.535820 BTC,USA,USA,4.80/5,
Dutchmen,Drugs/Ecstasy/Pills,500 battery xtc pill 180-200mg,"Welcome to our official ShadowBay shop! 500 battery xtc pill 180-200mg ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",3.617083 BTC,Netherlands,Worldwide,4.88/5,
Dutchmen,Drugs/Stimulants/Speed,100% Pure 100 grams Amphetamine Paste [Worldwide Stealth],We are back on ShadowBay offering our verified 100 grams Amphetamine Paste. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.561182 BTC,Netherlands,Worldwide,4.97/5,
Dutchmen,Drugs/Ecstasy/Pills,1000 the new lamborghini,"Premium 1000 the new lamborghini sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",6.297605 BTC,Netherlands,Worldwide,5.00/5,
Dutchmen,Drugs/Stimulants/Speed,Exclusive 250 grams Amphetamine Paste,"Premium 250 grams Amphetamine Paste sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.717486 BTC,Netherlands,Worldwide,5.00/5,
Dutchmen,Drugs/Ecstasy/Pills,100% Pure 500 the new lamborghini,500 the new lamborghini available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,3.204689 BTC,Netherlands,Worldwide,5.00/5,
Dutchmen,Drugs/Ecstasy/Pills,RPM3,"Premium RPM3 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",7.605207 BTC,Netherlands,Worldwide,4.89/5,
Dutchmen,Drugs/Ecstasy/Pills,Custom 1000 the new chupa chup pill,1000 the new chupa chup pill available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,5.772950 BTC,Netherlands,Worldwide,5.00/5,
Dutchmen,Drugs/Ecstasy/Pills,100 jupiler xtc pill 200-210mg [Purity Tested],"Welcome to our official ShadowBay shop! 100 jupiler xtc pill 200-210mg ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.748926 BTC,Netherlands,Worldwide,4.86/5,
Dutchmen,Drugs/Ecstasy/Pills,1000 audemars piguet xtc pill 220-240mg,We are back on ShadowBay offering our verified 1000 audemars piguet xtc pill 220-240mg. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,6.229277 BTC,Netherlands,Worldwide,4.83/5,
Dutchmen,Drugs/Ecstasy/Pills,1000 lamborghini xtc pill 200-210mg,"Welcome to our official ShadowBay shop! 1000 lamborghini  xtc pill 200-210mg ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",6.737014 BTC,Netherlands,Worldwide,4.96/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,Top Grade 7 Grams King's Kush Top Shelf Medical Marijuana NO FE,High purity 7 Grams King's Kush Top Shelf Medical Marijuana NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.279688 BTC,USA,USA,4.81/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,2 Grams Dutch Treat Top Shelf Medical Marijuana NO FE,High purity 2 Grams Dutch Treat Top Shelf Medical Marijuana NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.074227 BTC,USA,USA,4.90/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,High Quality 2 Grams Blue Cheese Mid Shelf Premium Marijuana NO FE,High purity 2 Grams Blue Cheese Mid Shelf Premium Marijuana NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.070864 BTC,USA,USA,4.86/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,4 Grams King's Kush Top Shelf Medical Marijuana NO FE,4 Grams King's Kush Top Shelf Medical Marijuana NO FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.187441 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,Exclusive 7 Grams Mendocino Cherry Kush Top Shelf Medical Marijuana NO FE [Tracked],"Premium 7 Grams Mendocino Cherry Kush Top Shelf Medical Marijuana NO FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.338004 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,Top Grade 2 Grams Mendocino Cherry Kush Top Shelf Medical Marijuana NO FE,"Welcome to our official ShadowBay shop! 2 Grams Mendocino Cherry Kush Top Shelf Medical Marijuana NO FE ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.137982 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,28 Grams Hindu Kush Top Shelf Medical Marijuana NO FE,28 Grams Hindu Kush Top Shelf Medical Marijuana NO FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.653365 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,28 Grams Strawberry Cough Top Shelf Medical Marijuana NO FE,We are back on ShadowBay offering our verified 28 Grams Strawberry Cough Top Shelf Medical Marijuana NO FE. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.892270 BTC,USA,USA,4.99/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,7 Grams Jack Herer Top Shelf Sativa NO FE,We are back on ShadowBay offering our verified 7 Grams Jack Herer Top Shelf Sativa NO FE. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.320811 BTC,USA,USA,4.84/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,2 Grams Blue City Diesel Top Shelf Medical Marijuana NO FE [Worldwide Stealth],"Premium 2 Grams Blue City Diesel Top Shelf Medical Marijuana NO FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.104482 BTC,USA,USA,4.83/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,2 Grams Plushberry Top Shelf Medical Marijuana NO FE,2 Grams Plushberry Top Shelf Medical Marijuana NO FE available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.115509 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,28 Grams White Widow Top Shelf Medical Marijuana NO FE [Fast Shipping],We are back on ShadowBay offering our verified 28 Grams White Widow Top Shelf Medical Marijuana NO FE. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,1.010952 BTC,USA,USA,4.83/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,56 Grams Blue Dream Top Shelf Medical Marijuana NO FE,High purity 56 Grams Blue Dream Top Shelf Medical Marijuana NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.324138 BTC,USA,USA,5.00/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,2 Grams Lemon Lime Kush Premium Mid Shelf Marijuana NO FE,"Premium 2 Grams Lemon Lime Kush Premium Mid Shelf Marijuana NO FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.033335 BTC,USA,USA,4.92/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,14 Grams Plushberry Top Shelf Medical Marijuana NO FE,High purity 14 Grams Plushberry Top Shelf Medical Marijuana NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.584215 BTC,USA,USA,4.94/5,
StrattonOakmontEU,Drugs/Cannabis/Weed,56 Grams Dragon Fruit Premium Mid Shelf Marijuana NO FE [Tracked],"Premium 56 Grams Dragon Fruit Premium Mid Shelf Marijuana NO FE sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.432039 BTC,USA,USA,4.99/5,
Green-Machine654,Drugs/Cannabis/Weed,Exclusive PROMO PRICE - $1050 - HP - 1/2 LB - 224g - Pick Your Strain BULK Medical Marijuana [Worldwide Stealth],"Premium PROMO PRICE - $1050 - HP - 1/2 LB - 224g - Pick Your Strain BULK Medical Marijuana sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",5.000261 BTC,USA,USA,5.00/5,
Green-Machine654,Drugs/Cannabis/Weed,PROMO PRICE - HP - 1/2 LB - 224g - Pick Your Strain BULK Medical Marijuana,We are back on ShadowBay offering our verified PROMO PRICE - HP - 1/2 LB - 224g - Pick Your Strain BULK Medical Marijuana. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,4.491464 BTC,USA,USA,5.00/5,
Green-Machine654,Drugs/Cannabis/Weed,1/4 LB - 112g - --SHAKE--- Medical Marijuana [Escrow Ready],We are back on ShadowBay offering our verified 1/4 LB - 112g - --SHAKE--- Medical Marijuana. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,1.114272 BTC,USA,USA,5.00/5,
Green-Machine654,Drugs/Cannabis/Weed,Exclusive 2LB's Purple Kush - SPECIAL PRICE $2 000 per LB! Medical Marijuana [Fast Shipping],"Welcome to our official ShadowBay shop! 2LB's Purple Kush - SPECIAL PRICE $2 000 per LB! Medical Marijuana ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",6.933454 BTC,USA,Worldwide,5.00/5,
Green-Machine654,Drugs/Cannabis/Weed,4 LBs - Pick Your Strain BULK Medical Marijuana,We are back on ShadowBay offering our verified 4 LBs - Pick Your Strain BULK Medical Marijuana. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,25.798713 BTC,USA,USA,4.84/5,
